Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
1150 Greenfield Ave Unit 2,,,"1150 Greenfield Ave, Pittsburgh, PA 15217",False,2013,78,https://www.apartments.com/1150-greenfield-ave-pittsburgh-pa-unit-2/geftyyy/
Courtyard on Wharton,,,"2105-2107 Wharton St, Pittsburgh, PA 15203",False,,10,https://www.apartments.com/courtyard-on-wharton-pittsburgh-pa/yef16ks/
"3 br, 2 bath Duplex - 764 Hazelwood Ave # 2",,,"764 Hazelwood Ave, Pittsburgh, PA 15217",False,,10,https://www.apartments.com/3-br-2-bath-duplex-764-hazelwood-ave-2-pittsburgh-pa/rp7b5d1/
4634 Carlton St,,,"4634 Carlton St, Pittsburgh, PA 15201",False,,10,https://www.apartments.com/4634-carlton-st-pittsburgh-pa/dzwwn0h/
2236 Larkins Way 2 Bed South Side Apt,,,"2234 Larkins Way, Pittsburgh, PA 15203",False,,10,https://www.apartments.com/2236-larkins-way-2-bed-south-side-apt-pittsburgh-pa/r08wck0/
2134 E Carson St,,,"2134 E Carson St, Pittsburgh, PA 15203",False,,10,https://www.apartments.com/2134-e-carson-st-pittsburgh-pa/b4hk3n8/
2514 Josephine St Unit Rear,,,"2514 Josephine St, Pittsburgh, PA 15203",False,,10,https://www.apartments.com/2514-josephine-st-pittsburgh-pa-unit-rear/ktrzsj8/
4331 Saline St,,,"4331 Saline St, Pittsburgh, PA 15217",False,,10,https://www.apartments.com/4331-saline-st-pittsburgh-pa/bc5zmh9/
7037 Willard St Unit 2,,,"7037 Willard St, Pittsburgh, PA 15208",False,,10,https://www.apartments.com/7037-willard-st-pittsburgh-pa-unit-2/y3qjh4t/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Flats on Fifth,,,"1655 5th Ave, Pittsburgh, PA 15219",True,2016,86,https://www.apartments.com/flats-on-fifth-pittsburgh-pa/z5l8xey/
729 N St Clair St,,,"729 N St Clair St, Pittsburgh, PA 15206",False,2016,86,https://www.apartments.com/729-n-st-clair-st-pittsburgh-pa/vwzev7e/
"3 br, 1 bath House - 2504 Leticoe Street",,,"2504 Leticoe St, Pittsburgh, PA 15203",False,2016,86,https://www.apartments.com/3-br-1-bath-house-2504-leticoe-street-pittsburgh-pa/jn4qsq4/
42 Van Braam St Unit Apt 2,,,"42 Van Braam St, Pittsburgh, PA 15219",False,2016,86,https://www.apartments.com/42-van-braam-st-pittsburgh-pa-unit-apt-2/28eq66b/
"1 br, 1 bath House - 1926 E carson St",,,"1926 E Carson St, Pittsburgh, PA 15203",False,2016,86,https://www.apartments.com/1-br-1-bath-house-1926-e-carson-st-pittsburgh-pa/69b526s/
4 bedroom in Pittsburgh PA 15208,,,"6938 Meade St, Pittsburgh, PA 15208",False,2016,86,https://www.apartments.com/4-bedroom-in-pittsburgh-pa-15208-pittsburgh-pa/xy2r4qn/
319 S Lang Ave Unit 3,,,"319 S Lang Ave, Pittsburgh, PA 15208",False,2016,86,https://www.apartments.com/319-s-lang-ave-pittsburgh-pa-unit-3/sz5q414/
122 43rd St Unit 1,,,"122 43rd St, Pittsburgh, PA 15201",False,2016,86,https://www.apartments.com/122-43rd-st-pittsburgh-pa-unit-1/shrdc85/
3234 Beechwood Blvd,,,"3234 Beechwood Blvd, Pittsburgh, PA 15217",False,2016,86,https://www.apartments.com/3234-beechwood-blvd-pittsburgh-pa/h28cfq1/
124 S 19th St,,,"124 S 19th St, Pittsburgh, PA 15203",False,2016,86,https://www.apartments.com/124-s-19th-st-pittsburgh-pa/b89zqr8/
"3 br, 2 bath House - 1732 E Carson st",,,"1732 E Carson St, Pittsburgh, PA 15203",False,2016,86,https://www.apartments.com/3-br-2-bath-house-1732-e-carson-st-pittsburgh-pa/r764cn2/
"3 br, 1 bath House - 2412 Berg",,,"2412 Berg St, Pittsburgh, PA 15203",False,2016,86,https://www.apartments.com/3-br-1-bath-house-2412-berg-pittsburgh-pa/y5xb2vv/
"1 br, 1 bath House - 7123 Penn Avenue Apt. 3",,,"7123 Penn Ave, Pittsburgh, PA 15208",False,2016,86,https://www.apartments.com/1-br-1-bath-house-7123-penn-avenue-apt-3-pittsburgh-pa/j5hj3m6/
"4 br, 2 bath Apartment - 182 Pius St",,,"182 Pius St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/4-br-2-bath-apartment-182-pius-st-pittsburgh-pa/smhpqj5/
1910 S 18th St 2 or 3 Bedroom South Side Apt,,,"1910 S 18th St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/1910-s-18th-st-2-or-3-bedroom-south-side-apt-pittsburgh-pa-unit-2/2gq6wjb/
"3 br, 1.5 bath House - 844 Heberton St.",,,"844 Heberton St, Pittsburgh, PA 15206",False,,,https://www.apartments.com/3-br-15-bath-house-844-heberton-st-pittsburgh-pa/y5l5gvr/
"3 br, 1 bath House - 6325 Glenview Place",,,"6325 Glenview Pl, Pittsburgh, PA 15206",False,,,https://www.apartments.com/3-br-1-bath-house-6325-glenview-place-pittsburgh-pa/l2gx3mf/
"3 br, 1.5 bath House - 1112 Brintell St",,,"1112 Brintell St, Pittsburgh, PA 15201",False,,,https://www.apartments.com/3-br-15-bath-house-1112-brintell-st-pittsburgh-pa/g6vv76y/
126 Cologne St,,,"126 Cologne St, Pittsburgh, PA 15210",False,,,https://www.apartments.com/126-cologne-st-pittsburgh-pa/djjhk7l/
1403 Sarah St,,,"1403 Sarah St, Pittsburgh, PA 15203",False,,,https://www.apartments.com/1403-sarah-st-pittsburgh-pa/98kh0h6/
"3 br, 1.5 bath House - 4239 Upview Terrace",,,"4239 Upview Terrace, Pittsburgh, PA 15201",False,,,https://www.apartments.com/3-br-15-bath-house-4239-upview-terrace-pittsburgh-pa/6x5l4es/
,,,,,,,
,,,,,,,
Union on 5th Avenue,,,"1030 5th Ave, Pittsburgh, PA 15219",True,2016,35,https://www.apartments.com/union-on-5th-avenue-pittsburgh-pa/k8y2zrb/
1362 Goettman St Unit 6,,,"1362 Goettman St, Pittsburgh, PA 15212",False,2016,35,https://www.apartments.com/1362-goettman-st-pittsburgh-pa-unit-6/tk6zmnb/
"5 br, 1.5 bath House - 311 Dengler St",,,"311 Dengler St, Pittsburgh, PA 15210",False,2016,35,https://www.apartments.com/5-br-15-bath-house-311-dengler-st-pittsburgh-pa/h6rdep2/
"3 br, 2 bath Apartment - 1107 N Highland Ave",,,"1107 N Highland Ave, Pittsburgh, PA 15206",False,2016,35,https://www.apartments.com/3-br-2-bath-apartment-1107-n-highland-ave-pittsburgh-pa/0nlvpp2/
"2 br, 1 bath House - 1178 Woodbine Street",,,"1178 Woodbine St, Pittsburgh, PA 15201",False,2016,35,https://www.apartments.com/2-br-1-bath-house-1178-woodbine-street-pittsburgh-pa/z9bbf2y/
"3 br, 2 bath House - 111 S 12th St",,,"111 S 12th St, Pittsburgh, PA 15203",False,2016,35,https://www.apartments.com/3-br-2-bath-house-111-s-12th-st-pittsburgh-pa/gekhtgy/
5158 Butler St Unit 3,,,"5158 Butler St, Pittsburgh, PA 15201",False,2016,35,https://www.apartments.com/5158-butler-st-pittsburgh-pa-unit-3/jryvjj5/
**Summer Special-$500 off 1st Months Rent**,,,"4608 Coleridge St, Pittsburgh, PA 15201",False,2016,35,https://www.apartments.com/summer-special-500-off-1st-months-rent-pittsburgh-pa-unit-3/r0e1w40/
"3 br, 2 bath House - 6439 Jackson St",,,"6439 Jackson St, Pittsburgh, PA 15206",False,2016,35,https://www.apartments.com/3-br-2-bath-house-6439-jackson-st-pittsburgh-pa/zl5p6dx/
"3 br, 2 bath Apartment - 1021 East Carson",,,"1021 E Carson St, Pittsburgh, PA 15203",False,2016,35,https://www.apartments.com/3-br-2-bath-apartment-1021-east-carson-pittsburgh-pa/4lgt4xk/
2129 Straubs Ln,,,"2129 Straubs Ln, Pittsburgh, PA 15212",False,2016,35,https://www.apartments.com/2129-straubs-ln-pittsburgh-pa/bs9lp98/
13 Nusser St,,,"13 Nusser St, Pittsburgh, PA 15203",False,2016,35,https://www.apartments.com/13-nusser-st-pittsburgh-pa/08wwds2/
Beautiful Troy Hill 1 Bedroom Efficiency!,,,"1139 Brabec St, Pittsburgh, PA 15212",False,2016,35,https://www.apartments.com/beautiful-troy-hill-1-bedroom-efficiency-pittsburgh-pa/bpcgdfc/
"3 br, 1 bath Apartment - Heidelberg Rapp",,,"419 S Braddock Ave, Pittsburgh, PA 15221",False,2016,35,https://www.apartments.com/3-br-1-bath-apartment-heidelberg-rapp-pittsburgh-pa/fc34m1t/
"3 br, 1 bath House - 1940 Arlington",,,"1940 Arlington Ave, Pittsburgh, PA 15210",False,2016,35,https://www.apartments.com/3-br-1-bath-house-1940-arlington-pittsburgh-pa/d3ygj3k/
33 Welsh Way,,,"33 Welsh Way, Pittsburgh, PA 15203",False,2016,35,https://www.apartments.com/33-welsh-way-pittsburgh-pa/n2dq0wp/
"4 br, 2 bath House - 137 Johnston Ave",,,"137 Johnston Ave, Pittsburgh, PA 15207",False,2016,35,https://www.apartments.com/4-br-2-bath-house-137-johnston-ave-pittsburgh-pa/z2t8jky/
"1 br, 1.5 bath House - 5432 Dresden Way",,,"5432 Dresden Way, Pittsburgh, PA 15201",False,2016,35,https://www.apartments.com/1-br-15-bath-house-5432-dresden-way-pittsburgh-pa/sx88he7/
814 Selby Way Unit 2,,,"814 Selby Way, Pittsburgh, PA 15203",False,2016,35,https://www.apartments.com/814-selby-way-pittsburgh-pa-unit-2/n3pxh0q/
"2 br, 1 bath House - 5145 Blair St",,,"5145 Blair St, Pittsburgh, PA 15207",False,2016,35,https://www.apartments.com/2-br-1-bath-house-5145-blair-st-pittsburgh-pa/s5ed3l6/
212 57th St,,,"212 57th St, Pittsburgh, PA 15201",False,2016,35,https://www.apartments.com/212-57th-st-pittsburgh-pa/xclqkwm/
"5 br, 2 bath House - 1783 Arlington",,,"1783 Arlington, Mount Oliver, PA 15210",False,2016,35,https://www.apartments.com/5-br-2-bath-house-1783-arlington-mount-oliver-pa/n6cehnn/
406 Stanton Ave Unit 2,,,"406 Stanton Ave, Pittsburgh, PA 15209",False,2016,35,https://www.apartments.com/406-stanton-ave-pittsburgh-pa-unit-2/12cptg5/
,,,,,,,
,,,,,,,
Trenton Square Apartments,,,"535-603 S Trenton Ave, Pittsburgh, PA 15221",False,,70,https://www.apartments.com/trenton-square-apartments-pittsburgh-pa/gjjsz9x/
"3 br, 1 bath Duplex - 223 Whipple Street",,,"223 Whipple St, Pittsburgh, PA 15218",False,,70,https://www.apartments.com/3-br-1-bath-duplex-223-whipple-street-pittsburgh-pa/pfb0rps/
501 Cabot Way,,,"501 Cabot Way, Pittsburgh, PA 15203",False,,70,https://www.apartments.com/501-cabot-way-pittsburgh-pa/jnh8qp5/
"3 br, 1.5 bath House - 965 Manton Way",,,"965 Manton Way, Pittsburgh, PA 15210",False,,70,https://www.apartments.com/3-br-15-bath-house-965-manton-way-pittsburgh-pa/9y6rl96/
"3 br, 1.5 bath House - 928 Vista St.",,,"928 Vista St, Pittsburgh, PA 15212",False,,70,https://www.apartments.com/3-br-15-bath-house-928-vista-st-pittsburgh-pa/y3kenrv/
628 Arlington Ave,,,"628 Arlington Ave, Pittsburgh, PA 15203",False,,70,https://www.apartments.com/628-arlington-ave-pittsburgh-pa/tr14jb8/
709 Penn Ave,,,"709 Penn Ave, Pittsburgh, PA 15222",False,,70,https://www.apartments.com/709-penn-ave-pittsburgh-pa/yf9lxmv/
139 7th St Unit Suite 2000,,,"139 7th St, Pittsburgh, PA 15222",False,,70,https://www.apartments.com/139-7th-st-pittsburgh-pa-unit-suite-2000/ltn0t2e/
Standard Life Building,,,"345 4th Ave, Pittsburgh, PA 15222",False,2015,41,https://www.apartments.com/standard-life-building-pittsburgh-pa/dvgf4gj/
133 Stamm Ave Unit 4B,,,"133 Stamm Ave, Pittsburgh, PA 15210",False,2015,41,https://www.apartments.com/133-stamm-ave-pittsburgh-pa-unit-4b/wltzv5l/
Conveniently Located Efficiency In Mt Oliver!,,,"131 Brownsville Rd, Pittsburgh, PA 15210",False,2015,41,https://www.apartments.com/conveniently-located-efficiency-in-mt-oliver-pittsburgh-pa/4c2vmsj/
1311 S Braddock Ave,,,"1311 S Braddock Ave, Pittsburgh, PA 15218",False,2015,41,https://www.apartments.com/1311-s-braddock-ave-pittsburgh-pa/4ghhsck/
"3 br, 1 bath Apartment - 1703 Nevada Street",,,"1703 Nevada St, Swissvale, PA 15218",False,2015,41,https://www.apartments.com/3-br-1-bath-apartment-1703-nevada-street-swissvale-pa/8x9epj1/
Keystone Flats - Now Leasing For Fall,,,"319 Third Ave, Pittsburgh, PA 15222",True,2019,90,https://www.apartments.com/keystone-flats-now-leasing-for-fall-pittsburgh-pa/fpdez6r/
"2 br, 1 bath Townhome - 102 Jucunda St",,,"102 Jucunda St, Pittsburgh, PA 15210",False,2019,90,https://www.apartments.com/2-br-1-bath-townhome-102-jucunda-st-pittsburgh-pa/zdw1frz/
331 Knox Ave,,,"331 Knox Ave, Pittsburgh, PA 15210",False,2019,90,https://www.apartments.com/331-knox-ave-pittsburgh-pa/3z531vf/
530 Kelly Ave,,,"530 Kelly Ave, Pittsburgh, PA 15221",False,2019,90,https://www.apartments.com/530-kelly-ave-pittsburgh-pa/nmlfk3q/
607 Penn Ave,,,"607 Penn Ave, Pittsburgh, PA 15222",False,2019,90,https://www.apartments.com/607-penn-ave-pittsburgh-pa/941vtp7/
257 Ormsby Ave,,,"257 Ormsby Ave, Pittsburgh, PA 15210",False,2019,90,https://www.apartments.com/257-ormsby-ave-pittsburgh-pa/f7dqb6v/
"2 br, 1 bath House - 5520 1/2 Second Avenue 1",,,"5520 1/2 Second Avenue, Pittsburgh, PA 15207",False,2019,90,https://www.apartments.com/2-br-1-bath-house-5520-1-2-second-avenue-1-pittsburgh-pa/l4v18zd/
502 Suismon St,,,"502 Suismon St, Pittsburgh, PA 15212",False,2019,90,https://www.apartments.com/502-suismon-st-pittsburgh-pa/2j18mr9/
"4 br, 2 bath House - 65 Millbridge St",,,"65 Millbridge St, Pittsburgh, PA 15210",False,2019,90,https://www.apartments.com/4-br-2-bath-house-65-millbridge-st-pittsburgh-pa/1m9xct4/
7120 McClure Ave Unit #1,,,"7120 McClure Ave, Pittsburgh, PA 15218",False,,,https://www.apartments.com/7120-mcclure-ave-pittsburgh-pa-unit-1/w5zv9gl/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Tudor Court,,,"131 Edgewood Ave, Pittsburgh, PA 15218",False,1932,,https://www.apartments.com/tudor-court-pittsburgh-pa/fqde14v/
Townley Manor,,,"101 Lloyd Ave, Pittsburgh, PA 15218",False,1990,14,https://www.apartments.com/townley-manor-pittsburgh-pa/xb9wrtn/
32 Wyoming St Unit #2,,,"32 Wyoming St, Pittsburgh, PA 15211",False,1990,14,https://www.apartments.com/32-wyoming-st-pittsburgh-pa-unit-2/g4sg09z/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Sailor Place Apartments,,,"7811-7816 Sailor Pl, Pittsburgh, PA 15218",False,1920,,https://www.apartments.com/sailor-place-apartments-pittsburgh-pa/lrsjzdg/
111 Sampsonia St,,,"111 Sampsonia St, Pittsburgh, PA 15212",False,1920,,https://www.apartments.com/111-sampsonia-st-pittsburgh-pa/8ph4k53/
237 Grandview Ave Unit 2,,,"237 Grandview Ave, Pittsburgh, PA 15211",False,1920,,https://www.apartments.com/237-grandview-ave-pittsburgh-pa-unit-2/xc3r7jq/
"2 br, 1.5 bath House - 102 E Jefferson Street",,,"102 E Jefferson St, Pittsburgh, PA 15212",False,1920,,https://www.apartments.com/2-br-15-bath-house-102-e-jefferson-street-pittsburgh-pa/f0x16ks/
"1 br, 1 bath Apartment - 145 LaCrosse Street",,,"145 Lacrosse St, Pittsburgh, PA 15218",False,1920,,https://www.apartments.com/1-br-1-bath-apartment-145-lacrosse-street-pittsburgh-pa/p5sj1zr/
"3 br, 2.5 bath House - 51 Southern Ave",,,"51 Southern Ave, Pittsburgh, PA 15211",False,1920,,https://www.apartments.com/3-br-25-bath-house-51-southern-ave-pittsburgh-pa/1rhnlm7/
"5 br, 2 bath House - 56 Greenbush",,,"56 Greenbush St, Pittsburgh, PA 15211",False,1920,,https://www.apartments.com/5-br-2-bath-house-56-greenbush-pittsburgh-pa/8q8slg1/
1137 South Ave,,,"1137 South Ave, Pittsburgh, PA 15221",False,1920,,https://www.apartments.com/1137-south-ave-pittsburgh-pa/bp4kbhb/
Two bedroom duplex in Swissvale,,,"2200 Milligan Ave, Pittsburgh, PA 15218",False,1920,,https://www.apartments.com/two-bedroom-duplex-in-swissvale-pittsburgh-pa-unit-2/7f348xy/
"1 br, 1 bath - 1704 Main St August 15th",,,"1704 Main St, Pittsburgh, PA 15215",False,1920,,https://www.apartments.com/1-br-1-bath-1704-main-st-august-15th-pittsburgh-pa/7gnxkrz/
13 James St,,,"13 James St, Pittsburgh, PA 15223",False,1920,,https://www.apartments.com/13-james-st-pittsburgh-pa/n009cwq/
"2 br, 1 bath House - 45 High St",,,"45 High St, Etna, PA 15223",False,1920,,https://www.apartments.com/2-br-1-bath-house-45-high-st-etna-pa/b10m0w9/
224 Prospect St,,,"224 Prospect St, Pittsburgh, PA 15211",False,1920,,https://www.apartments.com/224-prospect-st-pittsburgh-pa/ds8kkvk/
"3 br, 2 bath House - 255 Prospect St",,,"255 Prospect St, Pittsburgh, PA 15211",False,1920,,https://www.apartments.com/3-br-2-bath-house-255-prospect-st-pittsburgh-pa/nsh3x3q/
827 N Lincoln Ave Unit 8,,,"827 N Lincoln Ave, Pittsburgh, PA 15233",False,1920,,https://www.apartments.com/827-n-lincoln-ave-pittsburgh-pa-unit-8/clwwh5f/
"2 br, 1 bath House - 320 E 17th Ave",,,"320 E 17th Ave, Homestead, PA 15120",False,1920,,https://www.apartments.com/2-br-1-bath-house-320-e-17th-ave-homestead-pa/m9gpvkj/
1229 Brownsville Rd,,,"1229 Brownsville Rd, Pittsburgh, PA 15210",False,1920,,https://www.apartments.com/1229-brownsville-rd-pittsburgh-pa/2hk2fcc/
124 Beatty St,,,"124 Beatty St, Pittsburgh, PA 15221",False,1920,,https://www.apartments.com/124-beatty-st-pittsburgh-pa/4j4ex9h/
429 Locust St,,,"429 Locust St, Pittsburgh, PA 15218",False,1920,,https://www.apartments.com/429-locust-st-pittsburgh-pa/jqbxhj7/
2117 Clayton Ave Unit 4,,,"2117 Clayton Ave, Pittsburgh, PA 15214",False,1920,,https://www.apartments.com/2117-clayton-ave-pittsburgh-pa-unit-4/ywh90vs/
"3 br, 1.5 bath House - 1804 Middle St",,,"1804 Middle St, Pittsburgh, PA 15215",False,1920,,https://www.apartments.com/3-br-15-bath-house-1804-middle-st-pittsburgh-pa/by2s0kc/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Columbia Ridge Apartments,,,"2522-2532 Columbia Ave, Swissvale, PA 15218",False,1948,,https://www.apartments.com/columbia-ridge-apartments-swissvale-pa/wrj9x7j/
"3 br, 1 bath House - 1432 Evergreen Avenue",,,"1432 Evergreen Ave, Pittsburgh, PA 15209",False,1948,,https://www.apartments.com/3-br-1-bath-house-1432-evergreen-avenue-pittsburgh-pa/3369xng/
"4 br, 2 bath House - 139 Plymouth St",,,"139 Plymouth St, Pittsburgh, PA 15211",False,1948,,https://www.apartments.com/4-br-2-bath-house-139-plymouth-st-pittsburgh-pa/bj9njhc/
bedroom in Carrick PA 15210,,,"1810 Brownsville Rd, Pittsburgh, PA 15210",False,1948,,https://www.apartments.com/bedroom-in-carrick-pa-15210-pittsburgh-pa/98qjdp5/
Marvelous Mt. Washington Home,,,"194 Oneida St, Pittsburgh, PA 15211",False,1948,,https://www.apartments.com/marvelous-mt-washington-home-pittsburgh-pa/mdmyxej/
1515 Penn Ave Unit 206,,,"1515 Penn Ave, Pittsburgh, PA 15221",False,1948,,https://www.apartments.com/1515-penn-ave-pittsburgh-pa-unit-206/yzqwx0s/
"3 br, 1.5 bath House - 226 Plymouth St",,,"226 Plymouth St, Pittsburgh, PA 15211",False,1948,,https://www.apartments.com/3-br-15-bath-house-226-plymouth-st-pittsburgh-pa/yws321s/
Beautiful 3BR Home in Carrick!,,,"1727 Mt Joseph St, Pittsburgh, PA 15210",False,1948,,https://www.apartments.com/beautiful-3br-home-in-carrick-pittsburgh-pa/zz91ley/
7971 Dollman Rd,,,"7971 Dollman Rd, Pittsburgh, PA 15235",False,1948,,https://www.apartments.com/7971-dollman-rd-pittsburgh-pa/s942p14/
1207 W North Ave,,,"1207 W North Ave, Pittsburgh, PA 15233",False,1948,,https://www.apartments.com/1207-w-north-ave-pittsburgh-pa/8ckwxz2/
"2 br, 1.5 bath House - 1022 Etna Avenue",,,"1022 Etna Ave, Pittsburgh, PA 15215",False,1948,,https://www.apartments.com/2-br-15-bath-house-1022-etna-avenue-pittsburgh-pa/vdd134g/
90 Vilsack St,,,"90 Vilsack St, Pittsburgh, PA 15223",False,1948,,https://www.apartments.com/90-vilsack-st-pittsburgh-pa/4cp52th/
,,,,,,,
William Penn Heights,,,"1815 Penn Ave, Pittsburgh, PA 15221",False,,10,https://www.apartments.com/william-penn-heights-pittsburgh-pa/c70znvg/
1223 Juniata St,,,"1223 Juniata St, Pittsburgh, PA 15233",False,,10,https://www.apartments.com/1223-juniata-st-pittsburgh-pa/jh5kwg5/
1650 Ballinger St,,,"1650 Ballinger St, Pittsburgh, PA 15210",False,,10,https://www.apartments.com/1650-ballinger-st-pittsburgh-pa/8gc83q2/
"3 br, 1.5 bath House - 114 Santron Ave",,,"114 Santron Ave, Pittsburgh, PA 15210",False,,10,https://www.apartments.com/3-br-15-bath-house-114-santron-ave-pittsburgh-pa/1b9tbf7/
"2 br, 1 bath House - 388 Republic",,,"388 Republic St, Pittsburgh, PA 15211",False,,10,https://www.apartments.com/2-br-1-bath-house-388-republic-pittsburgh-pa/hrq33n0/
"3 br, 1.5 bath House - 102 Woodlawn Dr",,,"102 Woodlawn Dr, Homestead, PA 15120",False,,10,https://www.apartments.com/3-br-15-bath-house-102-woodlawn-dr-homestead-pa/8jege00/
Wonderful 4 Bedroom 2 Bath Home,,,"3016 Grayson Ave, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/wonderful-4-bedroom-2-bath-home-pittsburgh-pa/3f6d9je/
1173 Shadycrest Dr,,,"1173 Shadycrest Dr, Pittsburgh, PA 15216",False,,10,https://www.apartments.com/1173-shadycrest-dr-pittsburgh-pa/kzpv0cc/
"2 br, 1 bath House - 2820 Clermont Ave.",,,"2820 Clermont Ave, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/2-br-1-bath-house-2820-clermont-ave-pittsburgh-pa/ytgp8yt/
"2 br, 1.5 bath Townhome - 30 Merritt Ave",,,"30 Merritt Ave, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/2-br-15-bath-townhome-30-merritt-ave-pittsburgh-pa/qmxpw9z/
2848 Brownsville Rd,,,"2848 Brownsville Rd, Brentwood, PA 15227",False,,10,https://www.apartments.com/2848-brownsville-rd-brentwood-pa/gfttfrx/
1 bedroom in Pittsburgh PA 15216,,,"1416 Alton St, Pittsburgh, PA 15216",False,,10,https://www.apartments.com/1-bedroom-in-pittsburgh-pa-15216-pittsburgh-pa/0g0xtz3/
2914 Glendale Ave,,,"2914 Glendale Ave, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/2914-glendale-ave-pittsburgh-pa/nq24shn/
"1 br, 1 bath Apartment - 3045 PYRAMID AVENUE",,,"3045 Pyramid Ave, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/1-br-1-bath-apartment-3045-pyramid-avenue-pittsburgh-pa/3rz13fd/
"1 br, 1 bath House - 244 maytide",,,"244 Maytide St, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/1-br-1-bath-house-244-maytide-pittsburgh-pa/hl7vq23/
1624 Bellaire Pl,,,"1624 Bellaire Pl, Pittsburgh, PA 15226",False,,10,https://www.apartments.com/1624-bellaire-pl-pittsburgh-pa/cymf93d/
1307 Beechview Ave,,,"1307 Beechview Ave, Pittsburgh, PA 15216",False,,10,https://www.apartments.com/1307-beechview-ave-pittsburgh-pa/hbszsl0/
279 Advent St,,,"279 Advent St, Pittsburgh, PA 15220",False,,10,https://www.apartments.com/279-advent-st-pittsburgh-pa/h8pp231/
126 E Virginia Ave Unit 2,,,"126 E Virginia Ave, Munhall, PA 15120",False,,10,https://www.apartments.com/126-e-virginia-ave-munhall-pa-unit-2/stjr5g7/
1500 Fallowfield Ave Unit Apt 2D,,,"1500 Fallowfield Ave, Pittsburgh, PA 15216",False,,10,https://www.apartments.com/1500-fallowfield-ave-pittsburgh-pa-unit-apt-2d/g3b6tdz/
"3 br, 2 bath House - 1919 Fair acres ave",,,"1919 Fairacres Ave, Pittsburgh, PA 15216",False,,10,https://www.apartments.com/3-br-2-bath-house-1919-fair-acres-ave-pittsburgh-pa/s2ldvp6/
41 W Bellecrest Ave Unit 3,,,"41 W Bellecrest Ave, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/41-w-bellecrest-ave-pittsburgh-pa-unit-3/7k38xcz/
1656 Broadway Ave,,,"1656 Broadway Ave, Pittsburgh, PA 15216",False,,10,https://www.apartments.com/1656-broadway-ave-pittsburgh-pa/yzmklzr/
"2 br, 1 bath House - 713 Maytide St",,,"713 Maytide St, Pittsburgh, PA 15227",False,,10,https://www.apartments.com/2-br-1-bath-house-713-maytide-st-pittsburgh-pa/m2qcgch/
