Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
326 S 19th St Unit 4B,,484-531-7159,"326 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/326-s-19th-st-philadelphia-pa-unit-4b/vsr9dkf/
326 S 19th St Unit 1B,,855-337-2497,"326 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/326-s-19th-st-philadelphia-pa-unit-1b/sfg8624/
6 S 43rd St Unit 2,,610-850-9969,"6 S 43rd St, Philadelphia, PA 19104",False,,,https://www.apartments.com/6-s-43rd-st-philadelphia-pa-unit-2/njxyj6q/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
1828 Green St Unit 3F,,484-284-1331,"1828 Green St, Philadelphia, PA 19130",True,,,https://www.apartments.com/1828-green-st-philadelphia-pa-unit-3f/etltwrq/
1707 Spruce St Unit 3F,,267-457-4020,"1707 Spruce St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1707-spruce-st-philadelphia-pa-unit-3f/ez3g47m/
2834 Cambridge St,,856-230-2516,"2834 Cambridge St, Philadelphia, PA 19130",False,,,https://www.apartments.com/2834-cambridge-st-philadelphia-pa/hhbh1v1/
202 N 16th St Unit 2**,,609-379-5850,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-2/yy1jkys/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
720 N 20th St,,267-625-2223,"720 N 20th St, Philadelphia, PA 19130",False,,,https://www.apartments.com/720-n-20th-st-philadelphia-pa/60ws6ks/
726 S 19th St Unit 2F,,,"726 S 19th St, Philadelphia, PA 19146",False,,,https://www.apartments.com/726-s-19th-st-philadelphia-pa-unit-2f/cb18f1d/
4227 Regent Square,,732-242-7796,"4227 Regent Square, Philadelphia, PA 19104",False,,,https://www.apartments.com/4227-regent-square-philadelphia-pa/9eyhqt5/
252 S 16th St Unit 2 B,,215-944-5956,"252 S 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/252-s-16th-st-philadelphia-pa-unit-2-b/p9y2w1r/
854 N 22nd St Unit 3 fl,,267-824-2287,"854 N 22nd St, Philadelphia, PA 19130",False,,,https://www.apartments.com/854-n-22nd-st-philadelphia-pa-unit-3-fl/h7jk8n0/
2221 Myrtle St,,484-577-8082,"2221 Myrtle St, Philadelphia, PA 19130",False,,,https://www.apartments.com/2221-myrtle-st-philadelphia-pa/fz67fvt/
254 S 16th St Unit 3A,,215-883-7188,"254 S 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/254-s-16th-st-philadelphia-pa-unit-3a/jj53k95/
2835 W Girard Ave Unit 1,,215-995-2128,"2835 W Girard Ave, Philadelphia, PA 19130",False,,,https://www.apartments.com/2835-w-girard-ave-philadelphia-pa-unit-1/81t0w53/
4248 Regent Square,,267-603-4264,"4248 Regent Square, Philadelphia, PA 19104",False,,,https://www.apartments.com/4248-regent-square-philadelphia-pa/q81n9ey/
4248 Regent Square,,844-660-8720,"4248 Regent Square, Philadelphia, PA 19104",False,,,https://www.apartments.com/4248-regent-square-philadelphia-pa/1jsp434/
881 N 23rd St Unit 2,,267-824-2276,"881 N 23rd St, Philadelphia, PA 19130",False,,,https://www.apartments.com/881-n-23rd-st-philadelphia-pa-unit-2/qjxb8hy/
4512 Walnut St Unit 1,,267-405-4364,"4512 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4512-walnut-st-philadelphia-pa-unit-1/4bhztml/
111 S 15th St Unit 1909,,862-505-1749,"111 S 15th St, Philadelphia, PA 19110",False,,,https://www.apartments.com/111-s-15th-st-philadelphia-pa-unit-1909/b2m5928/
321 S 16th St Unit 1R,,215-687-4933,"321 S 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/321-s-16th-st-philadelphia-pa-unit-1r/45rmqhj/
4531 Sansom St,,215-910-4332,"4531 Sansom St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4531-sansom-st-philadelphia-pa/h3s2s52/
,,,,,,,
,,,,,,,
4525 Walnut St,,844-259-5419,"4525 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4525-walnut-st-philadelphia-pa/en2yfyn/
1712 Wallace St Unit 102,,,"1712 Wallace St, Philadelphia, PA 19130",False,,,https://www.apartments.com/1712-wallace-st-philadelphia-pa-unit-102/660lx5t/
1530 Pine St Unit 3f,,570-931-5167,"1530 Pine St, Philadelphia, PA 19102",False,,,https://www.apartments.com/1530-pine-st-philadelphia-pa-unit-3f/vd7z4df/
2066 Poplar St,,732-629-8987,"2066 Poplar St, Philadelphia, PA 19130",False,,,https://www.apartments.com/2066-poplar-st-philadelphia-pa/kvjpvnb/
1265 N Newkirk St Unit F,,267-332-1377,"1265 N Newkirk St, Philadelphia, PA 19121",False,,,https://www.apartments.com/1265-n-newkirk-st-philadelphia-pa-unit-f/5fdhpzn/
318 S 15th St Unit 1F,,267-332-6425,"318 S 15th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/318-s-15th-st-philadelphia-pa-unit-1f/sxq6k67/
886 Corinthian Ave Unit 1,,,"886 Corinthian Ave, Philadelphia, PA 19130",False,,,https://www.apartments.com/886-corinthian-ave-philadelphia-pa-unit-1/mw8pv7h/
1257 N Newkirk St Unit 2,,215-709-0211,"1257 N Newkirk St, Philadelphia, PA 19121",False,,,https://www.apartments.com/1257-n-newkirk-st-philadelphia-pa-unit-2/plkcgxr/
1510 Pine St Unit 3f,,570-209-5826,"1510 Pine St, Philadelphia, PA 19102",False,,,https://www.apartments.com/1510-pine-st-philadelphia-pa-unit-3f/hpsc7m2/
1622 Bainbridge St Unit 1R,,855-268-8235,"1622 Bainbridge St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1622-bainbridge-st-philadelphia-pa-unit-1r/qm64nwz/
1417 Spruce St Unit 3F,,844-315-2901,"1417 Spruce St, Philadelphia, PA 19102",False,,,https://www.apartments.com/1417-spruce-st-philadelphia-pa-unit-3f/ffe2g5v/
832 N 19th St,,844-666-3787,"832 N 19th St, Philadelphia, PA 19130",False,,,https://www.apartments.com/832-n-19th-st-philadelphia-pa/l0vgddf/
1802 Christian St,,484-388-5186,"1802 Christian St, Philadelphia, PA 19146",False,,,https://www.apartments.com/1802-christian-st-philadelphia-pa/hzgst83/
2716 Wharton St,,267-415-6315,"2716 Wharton St, Philadelphia, PA 19146",False,,,https://www.apartments.com/2716-wharton-st-philadelphia-pa/s444vx6/
529 S 45th St Unit 100,,215-526-5088,"529 S 45th St, Philadelphia, PA 19104",True,,,https://www.apartments.com/529-s-45th-st-philadelphia-pa-unit-100/b576yfb/
411 S Carlisle St Unit 4,,,"411 S Carlisle St, Philadelphia, PA 19146",False,,,https://www.apartments.com/411-s-carlisle-st-philadelphia-pa-unit-4/wgqwkdh/
1119 S 46th St Unit 2,,,"1119 S 46th St, Philadelphia, PA 19143",False,,,https://www.apartments.com/1119-s-46th-st-philadelphia-pa-unit-2/ytyskxr/
1324 Locust St Unit 717,,610-850-9962,"1324 Locust St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1324-locust-st-philadelphia-pa-unit-717/v9bqrve/
216 N 13th St Unit 3F,,844-312-7954,"216 N 13th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/216-n-13th-st-philadelphia-pa-unit-3f/8371dw2/
4715 Walnut St Unit 108,,484-402-4714,"4715 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4715-walnut-st-philadelphia-pa-unit-108/7s87gyz/
1326 Spruce St Unit 2305,,267-443-6115,"1326 Spruce St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1326-spruce-st-philadelphia-pa-unit-2305/0rvgl70/
4533 Springfield Ave Unit B,,267-326-1584,"4533 Springfield Ave, Philadelphia, PA 19143",False,,,https://www.apartments.com/4533-springfield-ave-philadelphia-pa-unit-b/g8nsc2x/
147 S 13th St Unit 7**,,732-884-5025,"147 S 13th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/147-s-13th-st-philadelphia-pa-unit-7/p5tr2st/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
411 S Camac St Unit 202,,267-457-4437,"411 S Camac St, Philadelphia, PA 19147",True,,,https://www.apartments.com/411-s-camac-st-philadelphia-pa-unit-202/3mf70xg/
411 S Camac St Unit 202,,267-457-4524,"411 S Camac St, Philadelphia, PA 19147",True,,,https://www.apartments.com/411-s-camac-st-philadelphia-pa-unit-202/pb0ceyv/
1439 Brown St Unit 2,,844-313-8869,"1439 Brown St, Philadelphia, PA 19130",False,,,https://www.apartments.com/1439-brown-st-philadelphia-pa-unit-2/5wmg0em/
4719 Hazel Ave,,732-884-5056,"4719 Hazel Ave, Philadelphia, PA 19143",False,,,https://www.apartments.com/4719-hazel-ave-philadelphia-pa/8b1bnh0/
4844 Walnut St Unit B2,,,"4844 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4844-walnut-st-philadelphia-pa-unit-b2/cwbnd6e/
302 S 12th St Unit 204,,267-665-0173,"302 S 12th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/302-s-12th-st-philadelphia-pa-unit-204/vzkryrg/
302 S 12th St Unit 304,,267-665-0204,"302 S 12th St, Philadelphia, PA 19107",True,,,https://www.apartments.com/302-s-12th-st-philadelphia-pa-unit-304/1zrrl17/
1214 Waverly Walkway Unit 101,,267-457-4156,"1214 Waverly Walkway, Philadelphia, PA 19147",False,,,https://www.apartments.com/1214-waverly-walkway-philadelphia-pa-unit-101/v3s6v0f/
1214 Waverly St Unit 1 fl,,215-944-5959,"1214 Waverly St, Philadelphia, PA 19147",True,,,https://www.apartments.com/1214-waverly-st-philadelphia-pa-unit-1-fl/522629q/
1100 Vine St Unit P,,267-824-2332,"1100 Vine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1100-vine-st-philadelphia-pa-unit-p/6zs0n2v/
445 N 12th St Unit c,,929-447-7015,"445 N 12th St, Philadelphia, PA 19123",False,,,https://www.apartments.com/445-n-12th-st-philadelphia-pa-unit-c/skffyq4/
4836 Walnut St Unit 3,,,"4836 Walnut St, Philadelphia, PA 19139",False,,,https://www.apartments.com/4836-walnut-st-philadelphia-pa-unit-3/7blsblz/
821 N 15th St Unit 2,,,"821 N 15th St, Philadelphia, PA 19130",False,,,https://www.apartments.com/821-n-15th-st-philadelphia-pa-unit-2/1t6jxr7/
1126 Spruce St Unit 4,,610-563-2936,"1126 Spruce St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1126-spruce-st-philadelphia-pa-unit-4/hqst9k2/
1126 Spruce St Unit 5,,610-563-2972,"1126 Spruce St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1126-spruce-st-philadelphia-pa-unit-5/s7c8tw6/
,,,,,,,
,,,,,,,
,,,,,,,
1025 Cherry St Unit 202,,844-301-2918,"1025 Cherry St, Philadelphia, PA 19107",True,,,https://www.apartments.com/1025-cherry-st-philadelphia-pa-unit-202/zsf8hqw/
1025 Cherry St Unit 402,,844-301-2718,"1025 Cherry St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1025-cherry-st-philadelphia-pa-unit-402/c9dwhrd/
532 N 12th St,,917-781-3142,"532 N 12th St, Philadelphia, PA 19123",False,,,https://www.apartments.com/532-n-12th-st-philadelphia-pa/hgj0s32/
921 S 48th St Unit 3,,856-209-2842,"921 S 48th St, Philadelphia, PA 19143",False,,,https://www.apartments.com/921-s-48th-st-philadelphia-pa-unit-3/866zlx1/
1031 Spring St Unit 2-6 f,,215-971-1502,"1031 Spring St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1031-spring-st-philadelphia-pa-unit-2-6-f/l8qmz0e/
1121 Hamilton St,,718-717-8035,"1121 Hamilton St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1121-hamilton-st-philadelphia-pa/bh7z158/
826 N Broad St Unit 4,,267-297-1394,"826 N Broad St, Philadelphia, PA 19130",False,,,https://www.apartments.com/826-n-broad-st-philadelphia-pa-unit-4/bs2zxj9/
826 N Broad St Unit 1,,302-281-2381,"826 N Broad St, Philadelphia, PA 19130",False,,,https://www.apartments.com/826-n-broad-st-philadelphia-pa-unit-1/d6ysbvl/
1010 Race St Unit 8I,,,"1010 Race St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1010-race-st-philadelphia-pa-unit-8i/djw1ktl/
828 N Broad St Unit 3,,267-728-4712,"828 N Broad St, Philadelphia, PA 19130",False,,,https://www.apartments.com/828-n-broad-st-philadelphia-pa-unit-3/ttzj57c/
1134 Rodman St Unit 0,,,"1134 Rodman St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1134-rodman-st-philadelphia-pa-unit-0/457bsxj/
1013 Chestnut St Unit 80**,,732-884-5410,"1013 Chestnut St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1013-chestnut-st-philadelphia-pa-unit-80/jwdbrh5/
1115 Brandywine St,,845-459-3491,"1115 Brandywine St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1115-brandywine-st-philadelphia-pa/dkb0fql/
1028 Wood St Unit 1R,,917-781-2696,"1028 Wood St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1028-wood-st-philadelphia-pa-unit-1r/mfrrjwl/
1100 Spring Garden St Unit 4A,,917-781-2967,"1100 Spring Garden St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1100-spring-garden-st-philadelphia-pa-unit-4a/4tptz9j/
305 S 11th St Unit 11,,484-578-9399,"305 S 11th St, Philadelphia, PA 19107",True,,,https://www.apartments.com/305-s-11th-st-philadelphia-pa-unit-11/fm8yqgs/
928 Arch St Unit 4R,,844-832-5491,"928 Arch St, Philadelphia, PA 19107",False,,,https://www.apartments.com/928-arch-st-philadelphia-pa-unit-4r/qk0zpwy/
250 S Alder St,,267-774-4815,"250 S Alder St, Philadelphia, PA 19107",True,,,https://www.apartments.com/250-s-alder-st-philadelphia-pa/xnp72lm/
1004 Irving St,,267-774-4537,"1004 Irving St, Philadelphia, PA 19107",True,,,https://www.apartments.com/1004-irving-st-philadelphia-pa/eqwq0gn/
1322 N 17th St Unit 3,,844-687-5557,"1322 N 17th St, Philadelphia, PA 19121",False,,,https://www.apartments.com/1322-n-17th-st-philadelphia-pa-unit-3/rygkkb3/
1324 N 17th St Unit 3,,844-669-6896,"1324 N 17th St, Philadelphia, PA 19121",False,,,https://www.apartments.com/1324-n-17th-st-philadelphia-pa-unit-3/rw7kht2/
1801 Master St Unit 1,,267-443-1935,"1801 Master St, Philadelphia, PA 19121",False,,,https://www.apartments.com/1801-master-st-philadelphia-pa-unit-1/vrwgznd/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
1800 Mifflin St,,,"1800 Mifflin St, Philadelphia, PA 19145",False,,,https://www.apartments.com/1800-mifflin-st-philadelphia-pa/bxbjxg9/
609 N Wilton St,,267-296-9640,"609 N Wilton St, Philadelphia, PA 19131",False,,,https://www.apartments.com/609-n-wilton-st-philadelphia-pa/2s8wv69/
1611 W Montgomery Ave Unit 6,,302-281-2573,"1611 W Montgomery Ave, Philadelphia, PA 19121",False,,,https://www.apartments.com/1611-w-montgomery-ave-philadelphia-pa-unit-6/mrty8sh/
1213 W Jefferson St,,570-261-4456,"1213 W Jefferson St, Philadelphia, PA 19122",False,,,https://www.apartments.com/1213-w-jefferson-st-philadelphia-pa/mehk6gk/
510 Lombard St Unit D,,844-304-9260,"510 Lombard St, Philadelphia, PA 19147",False,,,https://www.apartments.com/510-lombard-st-philadelphia-pa-unit-d/77r6cpy/
127 N 4th St Unit 1**,,856-288-1050,"127 N 4th St, Philadelphia, PA 19106",False,,,https://www.apartments.com/127-n-4th-st-philadelphia-pa-unit-1/znbcjdz/
127 N 4th St Unit 4**,,856-302-0597,"127 N 4th St, Philadelphia, PA 19106",False,,,https://www.apartments.com/127-n-4th-st-philadelphia-pa-unit-4/29c2yf8/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
117 Spring Garden St Unit 506,,916-265-4026,"117 Spring Garden St, Philadelphia, PA 19123",False,,,https://www.apartments.com/117-spring-garden-st-philadelphia-pa-unit-506/fqrlwls/
115 Spring Garden St Unit A,,626-513-4998,"115 Spring Garden St, Philadelphia, PA 19123",False,,,https://www.apartments.com/115-spring-garden-st-philadelphia-pa-unit-a/xks8cjq/
1002 N 2nd St Unit C,,215-395-9193,"1002 N 2nd St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1002-n-2nd-st-philadelphia-pa-unit-c/43544fh/
1136 N American St Unit 312,,844-302-0635,"1136 N American St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1136-n-american-st-philadelphia-pa-unit-312/yt9tvgs/
1136 N American St Unit 304,,844-821-2512,"1136 N American St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1136-n-american-st-philadelphia-pa-unit-304/jd2hl85/
1140 N American St Unit 308,,267-606-0867,"1140 N American St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1140-n-american-st-philadelphia-pa-unit-308/2j2jsh9/
5800 Pine St Unit A,,267-244-1036,"5800 Pine St, Philadelphia, PA 19143",False,,,https://www.apartments.com/5800-pine-st-philadelphia-pa-unit-a/fbkswhv/
1520 Dauphin St,,,"1520 Dauphin St, Philadelphia, PA 19132",False,,,https://www.apartments.com/1520-dauphin-st-philadelphia-pa/zrfwj6z/
1701 6th St Unit 104,,215-395-8871,"1701 6th St, Philadelphia, PA 19122",False,,,https://www.apartments.com/1701-6th-st-philadelphia-pa-unit-104/fz1wvct/
1701 N 6th St Unit B308,,844-608-8804,"1701 N 6th St, Philadelphia, PA 19122",False,,,https://www.apartments.com/1701-n-6th-st-philadelphia-pa-unit-b308/w9q7kzk/
2325 N 15th St,,,"2325 N 15th St, Philadelphia, PA 19132",False,,,https://www.apartments.com/2325-n-15th-st-philadelphia-pa/ex6xpyp/
1720 N 5th St Unit T102,,215-792-4822,"1720 N 5th St, Philadelphia, PA 19122",False,,,https://www.apartments.com/1720-n-5th-st-philadelphia-pa-unit-t102/evtx5dm/
1730 N 5th St Unit 502,,215-395-9046,"1730 N 5th St, Philadelphia, PA 19122",False,,,https://www.apartments.com/1730-n-5th-st-philadelphia-pa-unit-502/bpbmzj9/
2224 N 12th St Unit 1b,,215-944-5984,"2224 N 12th St, Philadelphia, PA 19133",False,,,https://www.apartments.com/2224-n-12th-st-philadelphia-pa-unit-1b/g4tnxnw/
1917 N 7th St Unit 1R,,844-300-8384,"1917 N 7th St, Philadelphia, PA 19122",False,,,https://www.apartments.com/1917-n-7th-st-philadelphia-pa-unit-1r/sv93xf4/
1813 W Cumberland St Unit 1,,610-601-5386,"1813 W Cumberland St, Philadelphia, PA 19132",False,,,https://www.apartments.com/1813-w-cumberland-st-philadelphia-pa-unit-1/k2cwsyb/
5530 Jefferson St,,844-302-0477,"5530 Jefferson St, Philadelphia, PA 19131",False,,,https://www.apartments.com/5530-jefferson-st-philadelphia-pa/n25n6nq/
905 Diamond St Unit 201,,,"905 Diamond St, Philadelphia, PA 19122",False,,,https://www.apartments.com/905-diamond-st-philadelphia-pa-unit-201/0ck9ze2/
905 Diamond St Unit 301,,,"905 Diamond St, Philadelphia, PA 19122",False,,,https://www.apartments.com/905-diamond-st-philadelphia-pa-unit-301/zstd5lx/
901 N Penn St Unit R401,,267-415-8038,"901 N Penn St, Philadelphia, PA 19123",False,,,https://www.apartments.com/901-n-penn-st-philadelphia-pa-unit-r401/f51kvnv/
901 N Penn St Unit r707,,,"901 N Penn St, Philadelphia, PA 19123",False,,,https://www.apartments.com/901-n-penn-st-philadelphia-pa-unit-r707/ksl0mwb/
1 Christian St,,267-515-5804,"1 Christian St, Philadelphia, PA 19147",False,,,https://www.apartments.com/1-christian-st-philadelphia-pa/xwsedyp/
6026 Market St Unit 2,,267-406-6212,"6026 Market St, Philadelphia, PA 19139",False,,,https://www.apartments.com/6026-market-st-philadelphia-pa-unit-2/zer0yfw/
1122 Dauphin St Unit 2,,215-944-5943,"1122 Dauphin St, Philadelphia, PA 19133",False,,,https://www.apartments.com/1122-dauphin-st-philadelphia-pa-unit-2/jk76x85/
201 Greenwich St,,267-219-5898,"201 Greenwich St, Philadelphia, PA 19147",False,,,https://www.apartments.com/201-greenwich-st-philadelphia-pa/511gwdm/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
1117 Shackamaxon St,,267-443-1928,"1117 Shackamaxon St, Philadelphia, PA 19125",False,,,https://www.apartments.com/1117-shackamaxon-st-philadelphia-pa/10b1wv4/
1741 Tilghman St Unit 1,,267-293-7019,"1741 Tilghman St, Philadelphia, PA 19122",False,,,https://www.apartments.com/1741-tilghman-st-philadelphia-pa-unit-1/h36tdv3/
1518 Frankford Ave Unit 3,,844-657-9572,"1518 Frankford Ave, Philadelphia, PA 19125",False,,,https://www.apartments.com/1518-frankford-ave-philadelphia-pa-unit-3/9m9z3l6/
2231 Bryn Mawr Ave Unit #2,,484-487-2028,"2231 Bryn Mawr Ave, Philadelphia, PA 19131",False,,,https://www.apartments.com/2231-bryn-mawr-ave-philadelphia-pa-unit-2/5gqx70p/
6237 Carpenter St Unit 3 FL,,267-764-4603,"6237 Carpenter St, Philadelphia, PA 19143",False,,,https://www.apartments.com/6237-carpenter-st-philadelphia-pa-unit-3-fl/3ymw4hg/
1901 Hartranft St Unit 103,,570-931-5292,"1901 Hartranft St, Philadelphia, PA 19145",False,,,https://www.apartments.com/1901-hartranft-st-philadelphia-pa-unit-103/k5v8mtc/
1901 Hartranft St Unit 314,,570-931-5240,"1901 Hartranft St, Philadelphia, PA 19145",False,,,https://www.apartments.com/1901-hartranft-st-philadelphia-pa-unit-314/9egyyz6/
307 Point St Unit 1,,267-603-4938,"307 Point St, Camden, NJ 08102",True,,,https://www.apartments.com/307-point-st-camden-nj-unit-1/vqgn0md/
329 Point St Unit 0,,484-401-7047,"329 Point St, Camden, NJ 08102",True,,,https://www.apartments.com/329-point-st-camden-nj-unit-0/2w3pchc/
2042 Amber St Unit 206,,,"2042 Amber St, Philadelphia, PA 19125",False,,,https://www.apartments.com/2042-amber-st-philadelphia-pa-unit-206/nmn6yqp/
2003 Tulip St,,267-495-4313,"2003 Tulip St, Philadelphia, PA 19125",False,,,https://www.apartments.com/2003-tulip-st-philadelphia-pa/q8xkfrz/
5736 Woodcrest Ave,,484-320-7926,"5736 Woodcrest Ave, Philadelphia, PA 19131",False,,,https://www.apartments.com/5736-woodcrest-ave-philadelphia-pa/p6f9bcv/
5736 Woodcrest Ave,,844-302-0458,"5736 Woodcrest Ave, Philadelphia, PA 19131",False,,,https://www.apartments.com/5736-woodcrest-ave-philadelphia-pa/6xpkjqs/
414 N 2nd St,,267-414-1137,"414 N 2nd St, Camden, NJ 08102",True,,,https://www.apartments.com/414-n-2nd-st-camden-nj/rgljpn2/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
700 New St Unit 106,,609-403-0229,"700 New St, Camden, NJ 08103",False,,,https://www.apartments.com/700-new-st-camden-nj-unit-106/8xhn6m2/
3761 N 18th St Unit 3 Fl,,267-380-5651,"3761 N 18th St, Philadelphia, PA 19140",False,,,https://www.apartments.com/3761-n-18th-st-philadelphia-pa-unit-3-fl/sdd47b7/
7700 Brockton Rd Unit B205,,267-625-2230,"7700 Brockton Rd, Philadelphia, PA 19151",False,,,https://www.apartments.com/7700-brockton-rd-philadelphia-pa-unit-b205/bne4cnc/
7318 Longspur Pl Unit 1,,856-472-9190,"7318 Longspur Pl, Philadelphia, PA 19153",False,,,https://www.apartments.com/7318-longspur-pl-philadelphia-pa-unit-1/30wfede/
1001 City Ave Unit 1029,,267-824-2405,"1001 City Ave, Wynnewood, PA 19096",False,,,https://www.apartments.com/1001-city-ave-wynnewood-pa-unit-1029/4qx8j8j/
3605 N 8th St Unit 2,,267-300-9194,"3605 N 8th St, Philadelphia, PA 19140",False,,,https://www.apartments.com/3605-n-8th-st-philadelphia-pa-unit-2/z8yxj6y/
7363 Wheeler St,,844-303-6015,"7363 Wheeler St, Philadelphia, PA 19153",False,,,https://www.apartments.com/7363-wheeler-st-philadelphia-pa/h5j6kg3/
1411 N 76th St Unit 10C,,844-895-3630,"1411 N 76th St, Philadelphia, PA 19151",False,,,https://www.apartments.com/1411-n-76th-st-philadelphia-pa-unit-10c/4c303pk/
437 N Highland Ave Unit A,,267-414-0274,"437 N Highland Ave, Merion Station, PA 19066",False,,,https://www.apartments.com/437-n-highland-ave-merion-station-pa-unit-a/mpnemll/
2550 E Somerset St Unit 2ND F,,,"2550 E Somerset St, Philadelphia, PA 19134",False,,,https://www.apartments.com/2550-e-somerset-st-philadelphia-pa-unit-2nd-f/0pnbpb1/
121 Montgomery Ave Unit 106,,267-415-4790,"121 Montgomery Ave, Bala Cynwyd, PA 19004",False,,,https://www.apartments.com/121-montgomery-ave-bala-cynwyd-pa-unit-106/rlsqst3/
