Option Name,Developer,Contact,Address,Wi-Fi,Year Built,Units,URL
1712 Wallace St Unit 102,,,"1712 Wallace St, Philadelphia, PA 19130",False,,,https://www.apartments.com/1712-wallace-st-philadelphia-pa-unit-102/660lx5t/
2940 Poplar St,,570-300-7154,"2940 Poplar St, Philadelphia, PA 19130",False,,,https://www.apartments.com/2940-poplar-st-philadelphia-pa/pp4tcmt/
672 Franklin Pl Unit C,,,"672 Franklin Pl, Philadelphia, PA 19123",False,,,https://www.apartments.com/672-franklin-pl-philadelphia-pa-unit-c/b4nd7l9/
2200 E Venango St Unit 112,,215-395-9536,"2200 E Venango St, Philadelphia, PA 19134",False,,,https://www.apartments.com/2200-e-venango-st-philadelphia-pa-unit-112/qvj6vby/
716 N 23rd St,,267-341-7833,"716 N 23rd St, Philadelphia, PA 19130",False,,,https://www.apartments.com/716-n-23rd-st-philadelphia-pa/c8fmlde/
702 N 5th St Unit 2f,,844-301-3816,"702 N 5th St, Philadelphia, PA 19123",False,,,https://www.apartments.com/702-n-5th-st-philadelphia-pa-unit-2f/dzev9rj/
2013 Mt Vernon St Unit 5,,844-218-2540,"2013 Mt Vernon St, Philadelphia, PA 19130",False,,,https://www.apartments.com/2013-mt-vernon-st-philadelphia-pa-unit-5/1efjkw7/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
1828 Green St Unit 3F,,484-284-1331,"1828 Green St, Philadelphia, PA 19130",True,,,https://www.apartments.com/1828-green-st-philadelphia-pa-unit-3f/etltwrq/
1115 Brandywine St,,845-459-3491,"1115 Brandywine St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1115-brandywine-st-philadelphia-pa/dkb0fql/
532 N 12th St,,917-781-3142,"532 N 12th St, Philadelphia, PA 19123",False,,,https://www.apartments.com/532-n-12th-st-philadelphia-pa/hgj0s32/
528 N 21st St Unit 1,,570-931-5699,"528 N 21st St, Philadelphia, PA 19130",False,,,https://www.apartments.com/528-n-21st-st-philadelphia-pa-unit-1/jpjr2s4/
1100 Spring Garden St Unit 4A,,917-781-2967,"1100 Spring Garden St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1100-spring-garden-st-philadelphia-pa-unit-4a/4tptz9j/
1912 Spring Garden St Unit 4,,973-946-8572,"1912 Spring Garden St, Philadelphia, PA 19130",False,,,https://www.apartments.com/1912-spring-garden-st-philadelphia-pa-unit-4/sf3v637/
151 Fairmount Ave Unit Apt#3,,813-492-4211,"151 Fairmount Ave, Philadelphia, PA 19123",False,,,https://www.apartments.com/151-fairmount-ave-philadelphia-pa-unit-apt3/z4vdpgz/
151 Fairmount Ave Unit 2A,,813-492-4221,"151 Fairmount Ave, Philadelphia, PA 19123",False,,,https://www.apartments.com/151-fairmount-ave-philadelphia-pa-unit-2a/k83y6fc/
151 Fairmount Ave Unit #2,,813-492-4213,"151 Fairmount Ave, Philadelphia, PA 19123",False,,,https://www.apartments.com/151-fairmount-ave-philadelphia-pa-unit-2/pzzt15s/
901 N Penn St Unit R401,,267-415-8038,"901 N Penn St, Philadelphia, PA 19123",False,,,https://www.apartments.com/901-n-penn-st-philadelphia-pa-unit-r401/f51kvnv/
901 N Penn St Unit r707,,,"901 N Penn St, Philadelphia, PA 19123",False,,,https://www.apartments.com/901-n-penn-st-philadelphia-pa-unit-r707/ksl0mwb/
201 Spring Garden St Unit 4A,,,"201 Spring Garden St, Philadelphia, PA 19123",False,,,https://www.apartments.com/201-spring-garden-st-philadelphia-pa-unit-4a/w0yxl7l/
445 N 12th St Unit c,,929-447-7015,"445 N 12th St, Philadelphia, PA 19123",False,,,https://www.apartments.com/445-n-12th-st-philadelphia-pa-unit-c/skffyq4/
1121 Hamilton St,,718-717-8035,"1121 Hamilton St, Philadelphia, PA 19123",False,,,https://www.apartments.com/1121-hamilton-st-philadelphia-pa/bh7z158/
6231 N Gratz St,,267-603-6047,"6231 N Gratz St, Philadelphia, PA 19141",False,,,https://www.apartments.com/6231-n-gratz-st-philadelphia-pa/55xyj7n/
117 Spring Garden St Unit 506,,916-265-4026,"117 Spring Garden St, Philadelphia, PA 19123",False,,,https://www.apartments.com/117-spring-garden-st-philadelphia-pa-unit-506/fqrlwls/
2001 Hamilton St Unit 621,,443-842-6302,"2001 Hamilton St, Philadelphia, PA 19130",False,,,https://www.apartments.com/2001-hamilton-st-philadelphia-pa-unit-621/gj7yb0x/
115 Spring Garden St Unit A,,626-513-4998,"115 Spring Garden St, Philadelphia, PA 19123",False,,,https://www.apartments.com/115-spring-garden-st-philadelphia-pa-unit-a/xks8cjq/
1941 W Laveer St,,267-824-2363,"1941 W Laveer St, Philadelphia, PA 19141",False,,,https://www.apartments.com/1941-w-laveer-st-philadelphia-pa/lr5myqe/
1900 Hamilton St Unit 209,,267-603-4969,"1900 Hamilton St, Philadelphia, PA 19130",False,,,https://www.apartments.com/1900-hamilton-st-philadelphia-pa-unit-209/cgwhccg/
5483 Vicaris St Unit 1,,,"5483 Vicaris St, Philadelphia, PA 19128",False,,,https://www.apartments.com/5483-vicaris-st-philadelphia-pa-unit-1/zy4h6pw/
,,,,,,,
,,,,,,,
1100 Vine St Unit P,,267-824-2332,"1100 Vine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1100-vine-st-philadelphia-pa-unit-p/6zs0n2v/
216 N 13th St Unit 3F,,844-312-7954,"216 N 13th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/216-n-13th-st-philadelphia-pa-unit-3f/8371dw2/
1031 Spring St Unit 2-6 f,,215-971-1502,"1031 Spring St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1031-spring-st-philadelphia-pa-unit-2-6-f/l8qmz0e/
202 N 16th St Unit 7**,,856-344-3830,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-7/cr9lh5e/
202 N 16th St Unit 16**,,732-884-5305,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-16/66l4yps/
202 N 16th St Unit 2**,,609-379-5850,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-2/yy1jkys/
202 N 16th St Unit PH**,,856-861-4201,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-ph/hz9k8h1/
202 N 16th St Unit 6**,,856-330-8854,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-6/lbrn3qe/
202 N 16th St Unit 9**,,856-267-0175,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-9/neq62vp/
202 N 16th St Unit 8**,,862-227-2039,"202 N 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/202-n-16th-st-philadelphia-pa-unit-8/7v68fvw/
221 Vine St Unit 33,,267-434-1526,"221 Vine St, Philadelphia, PA 19106",False,,,https://www.apartments.com/221-vine-st-philadelphia-pa-unit-33/k9yb9sb/
3750 Main St Unit 500,,,"3750 Main St, Philadelphia, PA 19127",False,,,https://www.apartments.com/3750-main-st-philadelphia-pa-unit-500/zm448pw/
232 N 21st St Unit 6**,,609-308-3297,"232 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/232-n-21st-st-philadelphia-pa-unit-6/mzm2mgh/
232 N 21st St Unit 2**,,856-298-1213,"232 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/232-n-21st-st-philadelphia-pa-unit-2/3qxwdqe/
232 N 21st St Unit 11*,,609-228-9782,"232 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/232-n-21st-st-philadelphia-pa-unit-11/vc8px9g/
209 Vine St Unit 31,,267-463-2808,"209 Vine St, Philadelphia, PA 19106",False,,,https://www.apartments.com/209-vine-st-philadelphia-pa-unit-31/zyxmgvw/
203 N 8th St Unit 9**,,856-291-6682,"203 N 8th St, Philadelphia, PA 19106",False,,,https://www.apartments.com/203-n-8th-st-philadelphia-pa-unit-9/djqxzwj/
315 New St Unit 126,,267-443-1934,"315 New St, Philadelphia, PA 19106",False,,,https://www.apartments.com/315-new-st-philadelphia-pa-unit-126/s8949j6/
3742 Main St Unit 60,,,"3742 Main St, Philadelphia, PA 19127",False,,,https://www.apartments.com/3742-main-st-philadelphia-pa-unit-60/9bwze57/
1010 Race St Unit 8I,,,"1010 Race St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1010-race-st-philadelphia-pa-unit-8i/djw1ktl/
3535 Aspen St,,267-483-7852,"3535 Aspen St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3535-aspen-st-philadelphia-pa/5jlpf8q/
3222 Haverford Ave,,385-355-1579,"3222 Haverford Ave, Philadelphia, PA 19104",False,,,https://www.apartments.com/3222-haverford-ave-philadelphia-pa/nqs9wnp/
1025 Cherry St Unit 202,,844-301-2918,"1025 Cherry St, Philadelphia, PA 19107",True,,,https://www.apartments.com/1025-cherry-st-philadelphia-pa-unit-202/zsf8hqw/
1025 Cherry St Unit 402,,844-301-2718,"1025 Cherry St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1025-cherry-st-philadelphia-pa-unit-402/c9dwhrd/
3105 Hamilton St,,844-257-1339,"3105 Hamilton St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3105-hamilton-st-philadelphia-pa/dvcb9dk/
603 N 34th St Unit 4,,267-217-1420,"603 N 34th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/603-n-34th-st-philadelphia-pa-unit-4/4kmmdbl/
3222 Spring Garden St Unit 1,,484-378-0214,"3222 Spring Garden St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3222-spring-garden-st-philadelphia-pa-unit-1/7dm4nyz/
252 N Christopher Columbus Blvd Unit 8**,,609-372-2841,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-8/j0l4lg4/
252 N Christopher Columbus Blvd Unit 6**,,856-804-1262,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-6/3y5sjke/
252 N Christopher Columbus Blvd Unit 3**,,856-804-1259,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-3/rz1r873/
252 N Christopher Columbus Blvd Unit 12**,,856-804-1260,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-12/ddgdc0k/
252 N Christopher Columbus Blvd Unit 12**,,609-403-0986,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-12/09pgtx2/
252 N Christopher Columbus Blvd Unit 5**,,609-372-2818,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-5/czpnzsg/
252 N Christopher Columbus Blvd Unit 9**,,609-373-2270,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-9/2ph6p19/
252 N Christopher Columbus Blvd Unit 11**,,856-310-4685,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-11/43m0cpk/
252 N Christopher Columbus Blvd Unit 30*,,609-900-7832,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-30/3gwls8g/
252 N Christopher Columbus Blvd Unit 12**,,732-884-5022,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-12/7bbykpy/
252 N Christopher Columbus Blvd Unit 16**,,609-372-2769,"252 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/252-n-christopher-columbus-blvd-philadelphia-pa-unit-16/rf9qxz0/
401 Shurs Ln Unit 2A,,267-380-5914,"401 Shurs Ln, Philadelphia, PA 19128",False,,,https://www.apartments.com/401-shurs-ln-philadelphia-pa-unit-2a/vlzhg3g/
1600 Arch St Unit 808,,267-443-4327,"1600 Arch St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1600-arch-st-philadelphia-pa-unit-808/yt1hh3v/
119 N 21st St,,302-497-3885,"119 N 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/119-n-21st-st-philadelphia-pa/e9jdgyn/
3337 Spring Garden St,,844-257-0097,"3337 Spring Garden St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3337-spring-garden-st-philadelphia-pa/7vvmr9z/
928 Arch St Unit 4R,,844-832-5491,"928 Arch St, Philadelphia, PA 19107",False,,,https://www.apartments.com/928-arch-st-philadelphia-pa-unit-4r/qk0zpwy/
4083 Manayunk Ave,,215-944-5950,"4083 Manayunk Ave, Philadelphia, PA 19128",False,,,https://www.apartments.com/4083-manayunk-ave-philadelphia-pa/2qljr38/
127 N 4th St Unit 1**,,856-288-1050,"127 N 4th St, Philadelphia, PA 19106",False,,,https://www.apartments.com/127-n-4th-st-philadelphia-pa-unit-1/znbcjdz/
127 N 4th St Unit 4**,,856-302-0597,"127 N 4th St, Philadelphia, PA 19106",False,,,https://www.apartments.com/127-n-4th-st-philadelphia-pa-unit-4/29c2yf8/
152 East St Unit 0,,484-320-6207,"152 East St, Philadelphia, PA 19127",False,,,https://www.apartments.com/152-east-st-philadelphia-pa-unit-0/dt6b6ch/
3423 Spring Garden St,,844-257-0095,"3423 Spring Garden St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3423-spring-garden-st-philadelphia-pa/ztwdsvz/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
111 S 15th St Unit 1909,,862-505-1749,"111 S 15th St, Philadelphia, PA 19110",False,,,https://www.apartments.com/111-s-15th-st-philadelphia-pa-unit-1909/b2m5928/
30 S 22nd St Unit 22,,267-332-1852,"30 S 22nd St, Philadelphia, PA 19103",False,,,https://www.apartments.com/30-s-22nd-st-philadelphia-pa-unit-22/2sge8vb/
30 S 22nd St Unit 5,,215-995-2133,"30 S 22nd St, Philadelphia, PA 19103",False,,,https://www.apartments.com/30-s-22nd-st-philadelphia-pa-unit-5/c61wkve/
4328 Pechin St,,484-297-7452,"4328 Pechin St, Philadelphia, PA 19128",False,,,https://www.apartments.com/4328-pechin-st-philadelphia-pa/wv31f1l/
3 N Christopher Columbus Blvd Unit 428,,844-302-4396,"3 N Christopher Columbus Blvd, Philadelphia, PA 19106",False,,,https://www.apartments.com/3-n-christopher-columbus-blvd-philadelphia-pa-unit-428/lmww35g/
6 Strawberry St Unit 11,,,"6 Strawberry St, Philadelphia, PA 19106",False,,,https://www.apartments.com/6-strawberry-st-philadelphia-pa-unit-11/v0b30dg/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
125 S 21st St Unit 2F,,484-577-8304,"125 S 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/125-s-21st-st-philadelphia-pa-unit-2f/qsyqdgx/
125 S 21st St Unit 2f,,610-601-5373,"125 S 21st St, Philadelphia, PA 19103",False,,,https://www.apartments.com/125-s-21st-st-philadelphia-pa-unit-2f/73k8v1y/
2125 Walnut St Unit 3R,,267-300-9189,"2125 Walnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2125-walnut-st-philadelphia-pa-unit-3r/dswv7gk/
2127 Walnut St Unit 4,,267-309-2123,"2127 Walnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2127-walnut-st-philadelphia-pa-unit-4/9sxsb65/
,,,,,,,
,,,,,,,
,,,,,,,
3912 Warren St,,215-490-9010,"3912 Warren St, Philadelphia, PA 19104",False,,,https://www.apartments.com/3912-warren-st-philadelphia-pa/654k6kr/
1324 Locust St Unit 717,,610-850-9962,"1324 Locust St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1324-locust-st-philadelphia-pa-unit-717/v9bqrve/
2212 Walnut St Unit 302,,844-300-3464,"2212 Walnut St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2212-walnut-st-philadelphia-pa-unit-302/rgjmec2/
312 Walnut St Unit 3**,,856-249-0661,"312 Walnut St, Philadelphia, PA 19106",False,,,https://www.apartments.com/312-walnut-st-philadelphia-pa-unit-3/y969lqt/
312 Walnut St Unit 2**,,856-292-5027,"312 Walnut St, Philadelphia, PA 19106",False,,,https://www.apartments.com/312-walnut-st-philadelphia-pa-unit-2/z6skwsy/
312 Walnut St Unit 2**,,844-406-9160,"312 Walnut St, Philadelphia, PA 19106",False,,,https://www.apartments.com/312-walnut-st-philadelphia-pa-unit-2/rmkg6e1/
1606 Locust St Unit 2Flr,,,"1606 Locust St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1606-locust-st-philadelphia-pa-unit-2flr/znwde9w/
1606 Locust St Unit Upper,,,"1606 Locust St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1606-locust-st-philadelphia-pa-unit-upper/515dsbn/
1949 Locust St Unit 1R,,267-309-2010,"1949 Locust St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1949-locust-st-philadelphia-pa-unit-1r/2z78mq9/
4305 Main St Unit 3,,267-824-2461,"4305 Main St, Philadelphia, PA 19127",False,,,https://www.apartments.com/4305-main-st-philadelphia-pa-unit-3/ymgzzlv/
252 S 16th St Unit 2 B,,215-944-5956,"252 S 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/252-s-16th-st-philadelphia-pa-unit-2-b/p9y2w1r/
226 W Rittenhouse Square Unit 1602,,347-574-9984,"226 W Rittenhouse Square, Philadelphia, PA 19103",True,,,https://www.apartments.com/226-w-rittenhouse-square-philadelphia-pa-unit-1602/zw8s2jy/
254 S 16th St Unit 3A,,215-883-7188,"254 S 16th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/254-s-16th-st-philadelphia-pa-unit-3a/jj53k95/
1004 Irving St,,267-774-4537,"1004 Irving St, Philadelphia, PA 19107",True,,,https://www.apartments.com/1004-irving-st-philadelphia-pa/eqwq0gn/
329 Point St Unit 0,,484-401-7047,"329 Point St, Camden, NJ 08102",True,,,https://www.apartments.com/329-point-st-camden-nj-unit-0/2w3pchc/
250 S Alder St,,267-774-4815,"250 S Alder St, Philadelphia, PA 19107",True,,,https://www.apartments.com/250-s-alder-st-philadelphia-pa/xnp72lm/
1417 Spruce St Unit 3F,,844-315-2901,"1417 Spruce St, Philadelphia, PA 19102",False,,,https://www.apartments.com/1417-spruce-st-philadelphia-pa-unit-3f/ffe2g5v/
1211 Spruce St Unit 1F,,856-347-4201,"1211 Spruce St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1211-spruce-st-philadelphia-pa-unit-1f/zcssm9w/
706 S Washington Square,,609-372-2771,"706 S Washington Square, Philadelphia, PA 19106",False,,,https://www.apartments.com/706-s-washington-square-philadelphia-pa/jlkl9m7/
307 Point St Unit 1,,267-603-4938,"307 Point St, Camden, NJ 08102",True,,,https://www.apartments.com/307-point-st-camden-nj-unit-1/vqgn0md/
2039 Rittenhouse Square Unit 2ND,,,"2039 Rittenhouse Square, Philadelphia, PA 19103",False,,,https://www.apartments.com/2039-rittenhouse-square-philadelphia-pa-unit-2nd/2wt0718/
604 S Washington Square Unit 2302,,844-316-1101,"604 S Washington Square, Philadelphia, PA 19106",False,,,https://www.apartments.com/604-s-washington-square-philadelphia-pa-unit-2302/q4q6bpy/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
302 S 12th St Unit 204,,267-665-0173,"302 S 12th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/302-s-12th-st-philadelphia-pa-unit-204/vzkryrg/
302 S 12th St Unit 304,,267-665-0204,"302 S 12th St, Philadelphia, PA 19107",True,,,https://www.apartments.com/302-s-12th-st-philadelphia-pa-unit-304/1zrrl17/
2013 Spruce St Unit 6,,267-309-2126,"2013 Spruce St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2013-spruce-st-philadelphia-pa-unit-6/hnet6b0/
327 N 40th St Unit 2,,,"327 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/327-n-40th-st-philadelphia-pa-unit-2/beljdpc/
1734 Spruce St Unit 1F,,267-300-9129,"1734 Spruce St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1734-spruce-st-philadelphia-pa-unit-1f/mbs7dxh/
1734 Spruce St Unit 1F,,570-290-7960,"1734 Spruce St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1734-spruce-st-philadelphia-pa-unit-1f/b1j76c9/
1722 Spruce St Unit A1,,484-668-1969,"1722 Spruce St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1722-spruce-st-philadelphia-pa-unit-a1/hbejgp1/
177 Gay St,,,"177 Gay St, Philadelphia, PA 19127",False,,,https://www.apartments.com/177-gay-st-philadelphia-pa/shv5gt4/
318 N 40th St Unit 3R,,347-699-1364,"318 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/318-n-40th-st-philadelphia-pa-unit-3r/8fhnz21/
318 S 15th St Unit 1F,,267-332-6425,"318 S 15th St, Philadelphia, PA 19102",False,,,https://www.apartments.com/318-s-15th-st-philadelphia-pa-unit-1f/sxq6k67/
301 S 19th St Unit 2B,,855-337-1515,"301 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/301-s-19th-st-philadelphia-pa-unit-2b/6qd72tt/
301 S 19th St Unit 10A,,844-804-4665,"301 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/301-s-19th-st-philadelphia-pa-unit-10a/r4jgkv0/
301 S 19th St Unit 6E,,267-520-4141,"301 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/301-s-19th-st-philadelphia-pa-unit-6e/0bj9sw3/
7165 Ogontz Ave Unit F,,215-475-5616,"7165 Ogontz Ave, Philadelphia, PA 19138",False,,,https://www.apartments.com/7165-ogontz-ave-philadelphia-pa-unit-f/j8h8gm7/
7165 Ogontz Ave Unit E,,215-475-5514,"7165 Ogontz Ave, Philadelphia, PA 19138",False,,,https://www.apartments.com/7165-ogontz-ave-philadelphia-pa-unit-e/rdzcsf3/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
305 S 11th St Unit 11,,484-578-9399,"305 S 11th St, Philadelphia, PA 19107",True,,,https://www.apartments.com/305-s-11th-st-philadelphia-pa-unit-11/fm8yqgs/
2118 Spruce St Unit 1F,,,"2118 Spruce St, Philadelphia, PA 19103",False,,,https://www.apartments.com/2118-spruce-st-philadelphia-pa-unit-1f/y45cr1t/
339 S 13th St Unit 2F,,215-798-0447,"339 S 13th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/339-s-13th-st-philadelphia-pa-unit-2f/d00s9hl/
339 S 13th St Unit 2D,,,"339 S 13th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/339-s-13th-st-philadelphia-pa-unit-2d/lq08deg/
339 S 13th St Unit 1D,,267-824-2630,"339 S 13th St, Philadelphia, PA 19107",False,,,https://www.apartments.com/339-s-13th-st-philadelphia-pa-unit-1d/3dppl8e/
1331 Pine St Unit 1F,,570-846-2849,"1331 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1331-pine-st-philadelphia-pa-unit-1f/5pe6xgp/
1331 Pine St Unit 1F,,267-297-2687,"1331 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1331-pine-st-philadelphia-pa-unit-1f/rb07e91/
326 S 19th St Unit 4B,,855-337-1778,"326 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/326-s-19th-st-philadelphia-pa-unit-4b/djk793h/
326 S 19th St Unit 4B,,484-531-7159,"326 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/326-s-19th-st-philadelphia-pa-unit-4b/vsr9dkf/
326 S 19th St Unit 1B,,855-337-2497,"326 S 19th St, Philadelphia, PA 19103",False,,,https://www.apartments.com/326-s-19th-st-philadelphia-pa-unit-1b/sfg8624/
4007 Powelton Ave Unit 1,,267-244-7029,"4007 Powelton Ave, Philadelphia, PA 19104",False,,,https://www.apartments.com/4007-powelton-ave-philadelphia-pa-unit-1/v8qt4zg/
411 S Camac St Unit 202,,267-457-4524,"411 S Camac St, Philadelphia, PA 19147",True,,,https://www.apartments.com/411-s-camac-st-philadelphia-pa-unit-202/pb0ceyv/
411 S Camac St Unit 202,,267-457-4437,"411 S Camac St, Philadelphia, PA 19147",True,,,https://www.apartments.com/411-s-camac-st-philadelphia-pa-unit-202/3mf70xg/
1809 Pine St Unit 2R,,,"1809 Pine St, Philadelphia, PA 19103",False,,,https://www.apartments.com/1809-pine-st-philadelphia-pa-unit-2r/mg81cfl/
1001 Pine St Unit 501,,856-347-4803,"1001 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1001-pine-st-philadelphia-pa-unit-501/mcrbmxk/
1001 Pine St Unit 402,,856-975-0772,"1001 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1001-pine-st-philadelphia-pa-unit-402/kq5h5f9/
1001 Pine St Unit 304,,856-330-8804,"1001 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1001-pine-st-philadelphia-pa-unit-304/m9xplwl/
1001 Pine St Unit 404,,856-267-0393,"1001 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/1001-pine-st-philadelphia-pa-unit-404/g9xqcjx/
44 N 40th St Unit 1R,,844-402-0053,"44 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/44-n-40th-st-philadelphia-pa-unit-1r/cglre0g/
44 N 40th St Unit 1F,,844-401-9894,"44 N 40th St, Philadelphia, PA 19104",False,,,https://www.apartments.com/44-n-40th-st-philadelphia-pa-unit-1f/wzknn8j/
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
1214 Waverly Walkway Unit 101,,267-457-4156,"1214 Waverly Walkway, Philadelphia, PA 19147",False,,,https://www.apartments.com/1214-waverly-walkway-philadelphia-pa-unit-101/v3s6v0f/
914 Pine St Unit 1R,,267-684-5535,"914 Pine St, Philadelphia, PA 19107",False,,,https://www.apartments.com/914-pine-st-philadelphia-pa-unit-1r/8detjq0/
2310 Delancey Pl Unit 1R,,267-390-4070,"2310 Delancey Pl, Philadelphia, PA 19103",False,,,https://www.apartments.com/2310-delancey-pl-philadelphia-pa-unit-1r/f7hef1s/
